@relation 'Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.unsupervised.attribute.Remove-V-R8,6,11,1,4-5,7,13,12,10,15'

@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute 'marital status' {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute 'capital gain' numeric
@attribute age numeric
@attribute Education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute 'hours per week' numeric
@attribute 'capital loss' numeric
@attribute sex {Female,Male}
@attribute class {<=50K,>50K}

@data
Husband,Married-civ-spouse,0,34,Some-college,10,Prof-specialty,50,0,Male,<=50K
Wife,Married-civ-spouse,0,22,10th,6,Sales,40,0,Female,<=50K
Husband,Married-civ-spouse,0,34,HS-grad,9,Exec-managerial,40,2002,Male,<=50K
Not-in-family,Divorced,0,56,HS-grad,9,Other-service,40,0,Male,<=50K
Husband,Married-civ-spouse,0,49,HS-grad,9,Machine-op-inspct,40,1902,Male,<=50K
Not-in-family,Never-married,0,36,Bachelors,13,Other-service,40,0,Female,<=50K
Own-child,Never-married,0,18,Some-college,10,Sales,20,0,Female,<=50K
Own-child,Never-married,0,26,HS-grad,9,Craft-repair,50,0,Male,<=50K
Husband,Married-civ-spouse,0,48,HS-grad,9,Exec-managerial,50,0,Male,<=50K
Husband,Married-civ-spouse,0,35,HS-grad,9,Exec-managerial,40,0,Male,<=50K
Own-child,Never-married,0,29,HS-grad,9,Handlers-cleaners,40,0,Male,<=50K
Husband,Married-civ-spouse,0,47,HS-grad,9,Craft-repair,40,0,Male,>50K
Wife,Married-civ-spouse,0,21,Assoc-voc,11,Adm-clerical,12,0,Female,<=50K
Not-in-family,Never-married,0,28,Some-college,10,Sales,50,0,Female,<=50K
Husband,Married-civ-spouse,0,53,Some-college,10,Transport-moving,40,0,Male,>50K
Not-in-family,Divorced,0,65,HS-grad,9,Adm-clerical,40,0,Female,<=50K
Unmarried,Married-spouse-absent,0,26,Some-college,10,Adm-clerical,40,0,Female,<=50K
Husband,Married-civ-spouse,0,50,Bachelors,13,Exec-managerial,50,1902,Male,>50K
Husband,Married-civ-spouse,0,26,HS-grad,9,Craft-repair,50,0,Male,<=50K
Husband,Married-civ-spouse,0,70,HS-grad,9,Prof-specialty,20,0,Male,<=50K
Own-child,Divorced,0,55,Some-college,10,Machine-op-inspct,40,0,Male,<=50K
Other-relative,Never-married,0,27,Bachelors,13,Transport-moving,35,0,Male,<=50K
Husband,Married-civ-spouse,0,31,Some-college,10,Exec-managerial,40,0,Male,>50K
Husband,Married-civ-spouse,0,43,Bachelors,13,Sales,55,1902,Male,>50K
Husband,Married-civ-spouse,0,24,11th,7,Craft-repair,40,0,Male,<=50K
Unmarried,Never-married,0,22,7th-8th,4,Other-service,40,0,Female,<=50K
Unmarried,Never-married,0,26,HS-grad,9,Craft-repair,40,0,Female,<=50K
Not-in-family,Never-married,0,23,10th,6,Craft-repair,40,0,Female,<=50K
Husband,Married-civ-spouse,0,41,HS-grad,9,Farming-fishing,60,0,Male,<=50K
Husband,Married-civ-spouse,0,52,Masters,14,Sales,40,0,Male,<=50K
Wife,Married-civ-spouse,0,41,HS-grad,9,Farming-fishing,40,0,Female,<=50K
Husband,Married-civ-spouse,0,59,10th,6,Farming-fishing,40,0,Male,<=50K
Wife,Married-civ-spouse,0,56,Some-college,10,Exec-managerial,50,1977,Female,>50K
Not-in-family,Divorced,14344,58,HS-grad,9,Craft-repair,48,0,Male,>50K
Husband,Married-civ-spouse,0,65,Bachelors,13,Exec-managerial,40,0,Male,>50K
Not-in-family,Never-married,0,24,Bachelors,13,Prof-specialty,40,0,Male,<=50K
Husband,Married-civ-spouse,5178,51,Assoc-acdm,12,Sales,45,0,Male,>50K
Husband,Married-civ-spouse,0,31,Some-college,10,Handlers-cleaners,45,0,Male,<=50K
Not-in-family,Widowed,0,84,HS-grad,9,Prof-specialty,16,0,Female,<=50K
Husband,Married-civ-spouse,0,51,Some-college,10,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,24,Bachelors,13,Prof-specialty,50,0,Male,<=50K
Husband,Married-civ-spouse,0,30,HS-grad,9,Machine-op-inspct,45,0,Male,<=50K
Not-in-family,Never-married,0,22,10th,6,Other-service,40,0,Male,<=50K
Not-in-family,Never-married,0,30,Masters,14,Prof-specialty,40,0,Male,<=50K
Unmarried,Divorced,0,47,Some-college,10,Exec-managerial,40,0,Female,<=50K
Own-child,Never-married,0,19,HS-grad,9,Sales,35,0,Female,<=50K
Unmarried,Divorced,0,43,Some-college,10,Adm-clerical,36,0,Female,<=50K
Not-in-family,Never-married,0,30,Bachelors,13,Exec-managerial,50,0,Female,<=50K
Not-in-family,Divorced,0,46,Masters,14,Exec-managerial,45,0,Female,<=50K
Husband,Married-civ-spouse,0,49,Bachelors,13,Prof-specialty,60,0,Male,<=50K
Unmarried,Never-married,0,37,5th-6th,3,Machine-op-inspct,40,0,Female,<=50K
Not-in-family,Never-married,0,42,Masters,14,Exec-managerial,40,0,Male,<=50K
Husband,Married-civ-spouse,5013,57,Some-college,10,Sales,50,0,Male,<=50K
Not-in-family,Never-married,0,46,Assoc-acdm,12,Adm-clerical,40,0,Female,<=50K
Own-child,Never-married,0,23,Some-college,10,Other-service,20,0,Female,<=50K
Husband,Married-civ-spouse,0,26,Bachelors,13,Craft-repair,58,0,Male,>50K
Other-relative,Never-married,0,64,Masters,14,Prof-specialty,8,0,Female,<=50K
Unmarried,Never-married,0,20,HS-grad,9,Adm-clerical,40,0,Female,<=50K
Not-in-family,Divorced,0,31,HS-grad,9,Transport-moving,40,0,Male,<=50K
Husband,Married-civ-spouse,0,38,Bachelors,13,Tech-support,40,1977,Male,>50K
Not-in-family,Divorced,0,44,Some-college,10,Machine-op-inspct,40,0,Male,<=50K
Husband,Married-civ-spouse,2885,42,Assoc-voc,11,Craft-repair,40,0,Male,<=50K
Unmarried,Never-married,0,23,Bachelors,13,Exec-managerial,40,0,Male,<=50K
Husband,Married-civ-spouse,0,31,Masters,14,Prof-specialty,90,0,Male,>50K
Husband,Married-civ-spouse,0,35,11th,7,Craft-repair,36,0,Male,<=50K
Not-in-family,Divorced,0,30,Some-college,10,Craft-repair,35,0,Male,<=50K
Own-child,Divorced,0,35,HS-grad,9,Craft-repair,20,0,Male,<=50K
Own-child,Married-spouse-absent,0,40,HS-grad,9,Adm-clerical,38,0,Female,<=50K
Own-child,Never-married,0,18,11th,7,Other-service,20,0,Female,<=50K
Own-child,Never-married,0,23,10th,6,Transport-moving,30,0,Male,<=50K
Husband,Married-civ-spouse,0,63,HS-grad,9,Adm-clerical,40,0,Male,<=50K
Own-child,Never-married,0,20,HS-grad,9,Transport-moving,40,0,Male,<=50K
Husband,Married-civ-spouse,0,50,Masters,14,Exec-managerial,60,0,Male,>50K
Husband,Married-civ-spouse,0,49,Masters,14,Sales,45,0,Male,<=50K
Husband,Married-civ-spouse,0,53,10th,6,Farming-fishing,40,0,Male,<=50K
Own-child,Separated,0,34,HS-grad,9,Adm-clerical,40,0,Female,<=50K
Not-in-family,Divorced,0,54,HS-grad,9,Transport-moving,56,0,Male,>50K
Husband,Married-civ-spouse,0,40,Some-college,10,Adm-clerical,40,0,Male,>50K
Not-in-family,Never-married,0,22,Bachelors,13,Sales,40,0,Female,<=50K
Other-relative,Never-married,0,28,10th,6,Farming-fishing,35,0,Male,<=50K
Own-child,Never-married,0,24,HS-grad,9,Craft-repair,40,0,Male,<=50K
Unmarried,Never-married,0,37,1st-4th,2,Other-service,48,0,Female,<=50K
Wife,Married-civ-spouse,0,62,HS-grad,9,Sales,16,0,Female,<=50K
Not-in-family,Never-married,0,19,Some-college,10,?,40,0,Male,<=50K
Unmarried,Widowed,0,51,Assoc-voc,11,Prof-specialty,40,0,Female,<=50K
Not-in-family,Widowed,2346,65,Some-college,10,Adm-clerical,40,0,Female,<=50K
Own-child,Never-married,0,31,HS-grad,9,Adm-clerical,8,0,Female,<=50K
Unmarried,Divorced,0,42,Some-college,10,Exec-managerial,90,0,Male,>50K
Wife,Married-civ-spouse,0,42,HS-grad,9,Other-service,35,0,Female,<=50K
Husband,Married-civ-spouse,0,54,Assoc-acdm,12,Craft-repair,40,0,Male,<=50K
Own-child,Never-married,0,23,Bachelors,13,Exec-managerial,60,0,Female,<=50K
Not-in-family,Never-married,0,28,HS-grad,9,Other-service,46,0,Female,<=50K
Not-in-family,Divorced,0,42,11th,7,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,30,HS-grad,9,Exec-managerial,40,0,Male,<=50K
Husband,Married-civ-spouse,0,33,HS-grad,9,Craft-repair,40,0,Male,<=50K
Not-in-family,Divorced,0,33,HS-grad,9,Tech-support,40,0,Female,<=50K
Unmarried,Divorced,2977,39,HS-grad,9,Machine-op-inspct,40,0,Male,<=50K
Husband,Married-civ-spouse,0,27,11th,7,Handlers-cleaners,40,0,Male,<=50K
Own-child,Never-married,0,20,11th,7,?,40,0,Male,<=50K
Husband,Married-civ-spouse,0,62,5th-6th,3,Farming-fishing,40,0,Male,<=50K
Other-relative,Never-married,0,17,10th,6,Sales,30,0,Male,<=50K
Not-in-family,Divorced,0,58,Some-college,10,Adm-clerical,55,0,Female,>50K
Husband,Married-civ-spouse,6514,69,Masters,14,Exec-managerial,40,0,Male,>50K
Husband,Married-civ-spouse,0,34,Bachelors,13,Prof-specialty,42,0,Male,>50K
Not-in-family,Separated,0,34,Bachelors,13,Sales,50,2824,Male,>50K
Own-child,Never-married,0,20,HS-grad,9,Handlers-cleaners,35,0,Male,<=50K
Wife,Married-civ-spouse,0,64,Some-college,10,Adm-clerical,40,0,Female,>50K
Husband,Married-civ-spouse,0,27,Some-college,10,Craft-repair,55,0,Male,<=50K
Wife,Married-civ-spouse,0,41,HS-grad,9,Adm-clerical,40,0,Female,>50K
Husband,Married-civ-spouse,0,40,7th-8th,4,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,53,Masters,14,Adm-clerical,38,0,Male,>50K
Not-in-family,Never-married,0,44,Doctorate,16,Prof-specialty,45,0,Male,<=50K
Other-relative,Never-married,0,37,5th-6th,3,Adm-clerical,40,0,Female,<=50K
Husband,Married-civ-spouse,0,46,Bachelors,13,Tech-support,60,0,Male,>50K
Own-child,Never-married,0,17,9th,5,Machine-op-inspct,20,0,Male,<=50K
Not-in-family,Divorced,0,35,HS-grad,9,Craft-repair,40,0,Male,<=50K
Unmarried,Separated,0,36,Assoc-acdm,12,Adm-clerical,40,0,Female,<=50K
Husband,Married-civ-spouse,0,49,HS-grad,9,Handlers-cleaners,40,0,Male,>50K
Unmarried,Divorced,0,48,Prof-school,15,Prof-specialty,25,0,Female,<=50K
Other-relative,Never-married,0,26,Bachelors,13,Sales,40,0,Male,<=50K
Not-in-family,Never-married,0,26,Assoc-acdm,12,Adm-clerical,8,0,Female,<=50K
Husband,Married-civ-spouse,0,35,HS-grad,9,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,29,9th,5,Machine-op-inspct,40,0,Male,<=50K
Husband,Married-civ-spouse,7298,54,Some-college,10,Sales,50,0,Male,>50K
Own-child,Separated,0,36,Some-college,10,Adm-clerical,40,0,Male,<=50K
Husband,Married-civ-spouse,0,25,Bachelors,13,Prof-specialty,40,0,Male,<=50K
Own-child,Never-married,0,18,10th,6,Other-service,25,0,Male,<=50K
Own-child,Never-married,0,21,Some-college,10,Sales,20,0,Female,<=50K
Own-child,Married-civ-spouse,0,22,HS-grad,9,Other-service,40,0,Male,<=50K
Husband,Married-civ-spouse,0,52,HS-grad,9,Craft-repair,45,0,Male,>50K
Wife,Married-civ-spouse,0,36,Some-college,10,Other-service,40,0,Female,<=50K
Own-child,Never-married,0,25,Bachelors,13,Exec-managerial,60,1726,Female,<=50K
Not-in-family,Never-married,99999,49,Doctorate,16,Prof-specialty,70,0,Male,>50K
Husband,Married-civ-spouse,0,42,Some-college,10,Sales,50,0,Male,>50K
Husband,Married-civ-spouse,0,37,Assoc-voc,11,Sales,54,0,Male,<=50K
Own-child,Never-married,0,39,Assoc-acdm,12,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,32,Bachelors,13,Prof-specialty,40,0,Male,<=50K
Husband,Married-civ-spouse,0,53,HS-grad,9,Exec-managerial,40,0,Male,<=50K
Husband,Married-civ-spouse,0,30,11th,7,Craft-repair,40,0,Male,<=50K
Wife,Married-civ-spouse,0,51,Some-college,10,Tech-support,40,0,Female,>50K
Not-in-family,Divorced,0,62,Assoc-voc,11,Adm-clerical,40,0,Female,<=50K
Husband,Married-civ-spouse,0,38,5th-6th,3,Machine-op-inspct,40,0,Male,<=50K
Not-in-family,Never-married,0,23,Bachelors,13,Tech-support,40,0,Male,<=50K
Husband,Married-civ-spouse,0,39,HS-grad,9,Machine-op-inspct,40,2051,Male,<=50K
Own-child,Never-married,0,37,Some-college,10,Adm-clerical,40,0,Male,<=50K
Wife,Married-civ-spouse,0,27,Assoc-acdm,12,?,40,0,Female,<=50K
Husband,Married-civ-spouse,0,41,Some-college,10,Machine-op-inspct,40,0,Male,<=50K
Husband,Married-civ-spouse,0,47,Bachelors,13,Sales,40,0,Male,>50K
Wife,Married-civ-spouse,0,25,Some-college,10,Exec-managerial,40,0,Female,>50K
Unmarried,Divorced,0,35,Assoc-acdm,12,Other-service,50,0,Female,<=50K
Husband,Married-civ-spouse,0,47,HS-grad,9,Craft-repair,45,1977,Male,>50K
Not-in-family,Never-married,0,30,HS-grad,9,Other-service,40,0,Male,<=50K
Husband,Married-civ-spouse,0,29,Assoc-voc,11,Tech-support,40,2051,Male,<=50K
Wife,Married-civ-spouse,0,36,Assoc-voc,11,Exec-managerial,50,0,Female,>50K
Not-in-family,Married-spouse-absent,0,42,Bachelors,13,Transport-moving,60,0,Male,<=50K
Husband,Married-civ-spouse,0,51,HS-grad,9,Transport-moving,40,0,Male,<=50K
Own-child,Divorced,0,34,HS-grad,9,Adm-clerical,40,0,Male,<=50K
Not-in-family,Divorced,0,44,HS-grad,9,Craft-repair,60,0,Male,<=50K
Not-in-family,Never-married,0,27,Bachelors,13,Machine-op-inspct,41,0,Male,<=50K
Not-in-family,Separated,0,39,HS-grad,9,Handlers-cleaners,40,0,Male,<=50K
Not-in-family,Divorced,0,46,HS-grad,9,Craft-repair,40,1741,Male,<=50K
Own-child,Divorced,0,32,HS-grad,9,Sales,62,1590,Male,<=50K
Not-in-family,Never-married,0,31,Bachelors,13,Sales,50,0,Female,<=50K
Unmarried,Never-married,0,23,11th,7,Craft-repair,35,0,Male,<=50K
Husband,Married-civ-spouse,15024,47,Masters,14,Exec-managerial,55,0,Male,>50K
Husband,Married-civ-spouse,0,66,Bachelors,13,Prof-specialty,99,0,Male,<=50K
Own-child,Never-married,0,26,HS-grad,9,Machine-op-inspct,40,0,Male,<=50K
Husband,Married-civ-spouse,0,52,HS-grad,9,Handlers-cleaners,40,0,Male,>50K
Not-in-family,Widowed,0,53,11th,7,Exec-managerial,30,0,Female,<=50K
Husband,Married-civ-spouse,0,48,Bachelors,13,Exec-managerial,40,0,Male,<=50K
Unmarried,Separated,0,37,Assoc-acdm,12,Exec-managerial,50,0,Male,<=50K
Own-child,Never-married,0,17,11th,7,Other-service,5,0,Female,<=50K
Husband,Married-civ-spouse,0,50,Assoc-voc,11,Craft-repair,40,0,Male,>50K
Other-relative,Never-married,0,28,HS-grad,9,?,40,0,Female,<=50K
Not-in-family,Never-married,0,17,11th,7,Adm-clerical,40,1602,Female,<=50K
Unmarried,Divorced,0,39,Some-college,10,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,28,Bachelors,13,Tech-support,40,0,Female,<=50K
Not-in-family,Divorced,0,38,Assoc-acdm,12,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,0,53,HS-grad,9,Transport-moving,40,1902,Male,>50K
Not-in-family,Divorced,0,28,Bachelors,13,Prof-specialty,40,0,Male,<=50K
Husband,Married-civ-spouse,15024,42,Some-college,10,Prof-specialty,32,0,Male,>50K
Not-in-family,Never-married,0,40,9th,5,Transport-moving,45,0,Male,<=50K
Own-child,Never-married,0,20,Some-college,10,Machine-op-inspct,40,0,Male,<=50K
Husband,Married-civ-spouse,0,32,Bachelors,13,Protective-serv,40,0,Male,>50K
Own-child,Never-married,0,23,Bachelors,13,Adm-clerical,40,0,Male,<=50K
Own-child,Never-married,2174,25,Bachelors,13,Sales,40,0,Male,<=50K
Husband,Married-civ-spouse,0,41,HS-grad,9,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,7688,42,Bachelors,13,Prof-specialty,40,0,Male,>50K
Own-child,Never-married,594,18,12th,8,Sales,14,0,Male,<=50K
Husband,Married-civ-spouse,0,29,Bachelors,13,Prof-specialty,60,1848,Male,>50K
Husband,Married-civ-spouse,0,36,HS-grad,9,Sales,50,0,Male,<=50K
Husband,Married-civ-spouse,0,34,10th,6,Craft-repair,40,0,Male,<=50K
Unmarried,Divorced,0,34,HS-grad,9,Craft-repair,44,0,Male,<=50K
Husband,Married-civ-spouse,15024,48,Prof-school,15,Prof-specialty,50,0,Male,>50K
Husband,Married-civ-spouse,0,36,Prof-school,15,Prof-specialty,80,0,Male,>50K
Unmarried,Widowed,0,67,HS-grad,9,Other-service,40,0,Male,<=50K
Husband,Married-civ-spouse,7298,53,HS-grad,9,Craft-repair,40,0,Male,>50K
Husband,Married-civ-spouse,0,53,Bachelors,13,Exec-managerial,40,2415,Male,>50K
Not-in-family,Divorced,0,45,Doctorate,16,Prof-specialty,45,0,Male,>50K
Unmarried,Separated,0,22,10th,6,Other-service,35,0,Female,<=50K
Husband,Married-civ-spouse,0,25,Bachelors,13,Exec-managerial,43,0,Male,<=50K
Not-in-family,Divorced,0,61,Some-college,10,Other-service,40,0,Female,<=50K
Not-in-family,Never-married,0,31,Some-college,10,Adm-clerical,40,0,Female,<=50K
Husband,Married-civ-spouse,0,47,HS-grad,9,Prof-specialty,38,0,Male,<=50K
Husband,Married-civ-spouse,0,31,1st-4th,2,Prof-specialty,45,0,Male,<=50K
Other-relative,Never-married,0,17,9th,5,Sales,32,0,Female,<=50K
Husband,Married-civ-spouse,0,38,Some-college,10,Sales,50,0,Male,>50K
Husband,Married-civ-spouse,0,23,HS-grad,9,Handlers-cleaners,40,0,Male,<=50K
Not-in-family,Widowed,0,42,Some-college,10,Exec-managerial,40,0,Female,<=50K
Husband,Married-civ-spouse,0,78,5th-6th,3,Transport-moving,36,0,Male,<=50K
Husband,Married-civ-spouse,0,54,Assoc-voc,11,Exec-managerial,40,0,Male,>50K
Own-child,Never-married,0,26,Bachelors,13,Adm-clerical,50,0,Female,<=50K
Husband,Married-civ-spouse,0,30,HS-grad,9,Prof-specialty,35,0,Male,>50K
Husband,Married-civ-spouse,0,46,Bachelors,13,Craft-repair,40,0,Male,>50K
Not-in-family,Never-married,0,26,Bachelors,13,Prof-specialty,45,0,Female,<=50K
Own-child,Never-married,0,30,HS-grad,9,Sales,35,0,Female,<=50K
Husband,Married-civ-spouse,20051,66,Doctorate,16,Prof-specialty,35,0,Male,>50K
Own-child,Never-married,2597,23,HS-grad,9,Craft-repair,40,0,Male,<=50K
Own-child,Never-married,0,25,Some-college,10,Tech-support,40,0,Male,<=50K
Husband,Married-civ-spouse,0,32,Bachelors,13,Sales,40,0,Male,<=50K
Husband,Married-civ-spouse,0,25,HS-grad,9,Craft-repair,38,0,Male,<=50K
Husband,Married-civ-spouse,0,51,11th,7,Machine-op-inspct,40,0,Male,<=50K
Not-in-family,Never-married,0,24,Bachelors,13,Prof-specialty,40,0,Male,<=50K
Own-child,Never-married,0,22,Some-college,10,Tech-support,40,0,Female,<=50K
Not-in-family,Never-married,0,28,HS-grad,9,Exec-managerial,40,0,Female,<=50K
Unmarried,Divorced,0,29,11th,7,Other-service,20,0,Female,<=50K
Own-child,Never-married,0,26,Bachelors,13,Other-service,40,0,Male,<=50K
Not-in-family,Never-married,0,41,Bachelors,13,Exec-managerial,40,0,Male,>50K
Own-child,Never-married,0,19,Some-college,10,Sales,35,0,Female,<=50K
Husband,Married-civ-spouse,0,39,HS-grad,9,Sales,26,0,Male,<=50K
Husband,Married-civ-spouse,0,51,Prof-school,15,Prof-specialty,50,0,Male,>50K
Unmarried,Separated,0,29,HS-grad,9,?,20,0,Female,<=50K
Husband,Married-civ-spouse,0,27,5th-6th,3,Farming-fishing,40,0,Male,<=50K
Husband,Married-civ-spouse,0,33,Bachelors,13,Prof-specialty,40,0,Male,>50K
Own-child,Never-married,0,19,HS-grad,9,Sales,8,0,Female,<=50K
Husband,Married-civ-spouse,0,67,HS-grad,9,?,20,0,Male,<=50K
Husband,Married-civ-spouse,0,41,Bachelors,13,Prof-specialty,45,0,Male,>50K
Husband,Married-civ-spouse,0,29,Masters,14,Prof-specialty,40,0,Male,>50K
Husband,Married-civ-spouse,0,28,HS-grad,9,Adm-clerical,40,0,Male,<=50K
Own-child,Never-married,0,25,Some-college,10,Exec-managerial,40,0,Male,<=50K
Own-child,Never-married,0,21,HS-grad,9,Adm-clerical,36,0,Male,<=50K
Not-in-family,Never-married,14344,24,Some-college,10,Tech-support,50,0,Male,>50K
Not-in-family,Divorced,0,48,11th,7,Other-service,31,0,Female,<=50K
Husband,Married-civ-spouse,0,46,Prof-school,15,Prof-specialty,60,0,Male,>50K
Husband,Married-civ-spouse,0,35,Some-college,10,Sales,50,0,Male,<=50K
Husband,Married-civ-spouse,0,35,Bachelors,13,Exec-managerial,40,0,Male,>50K
Husband,Married-civ-spouse,0,50,10th,6,Craft-repair,40,0,Male,<=50K
Own-child,Never-married,0,22,HS-grad,9,Sales,40,0,Female,<=50K
Husband,Married-civ-spouse,0,45,Some-college,10,Exec-managerial,40,0,Male,<=50K
Wife,Married-civ-spouse,0,62,Bachelors,13,Prof-specialty,40,0,Female,<=50K
Husband,Married-civ-spouse,0,39,Masters,14,Prof-specialty,45,1977,Male,>50K
Unmarried,Divorced,0,33,HS-grad,9,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,22,Some-college,10,Handlers-cleaners,30,0,Female,<=50K
Husband,Married-civ-spouse,0,50,HS-grad,9,Craft-repair,48,0,Male,>50K
Unmarried,Divorced,0,25,11th,7,Exec-managerial,40,0,Female,<=50K
Unmarried,Divorced,0,44,Some-college,10,Other-service,40,0,Female,<=50K
Husband,Married-civ-spouse,0,26,HS-grad,9,Transport-moving,40,0,Male,>50K
Unmarried,Divorced,0,31,Masters,14,Exec-managerial,50,0,Female,>50K
Wife,Married-civ-spouse,0,56,HS-grad,9,Sales,15,0,Female,<=50K
Husband,Married-civ-spouse,0,49,7th-8th,4,Sales,40,0,Male,<=50K
Husband,Married-civ-spouse,0,49,12th,8,Craft-repair,40,0,Male,>50K
Unmarried,Widowed,0,46,HS-grad,9,Adm-clerical,43,0,Female,<=50K
Not-in-family,Never-married,0,33,Some-college,10,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,25,Bachelors,13,Prof-specialty,30,0,Female,<=50K
Not-in-family,Divorced,0,40,Assoc-acdm,12,Exec-managerial,40,0,Female,>50K
Not-in-family,Divorced,0,72,7th-8th,4,?,30,0,Male,<=50K
Not-in-family,Never-married,0,32,Masters,14,Prof-specialty,10,0,Male,<=50K
Husband,Married-civ-spouse,0,44,Bachelors,13,Transport-moving,55,0,Male,<=50K
Not-in-family,Divorced,0,48,HS-grad,9,Adm-clerical,30,0,Female,<=50K
Own-child,Never-married,0,17,10th,6,Sales,12,0,Female,<=50K
Wife,Married-civ-spouse,0,50,Assoc-voc,11,Prof-specialty,36,1887,Female,>50K
Wife,Married-civ-spouse,15024,61,Some-college,10,Adm-clerical,34,0,Female,>50K
Own-child,Never-married,0,22,HS-grad,9,Handlers-cleaners,40,0,Male,<=50K
Own-child,Never-married,0,17,11th,7,Handlers-cleaners,17,0,Male,<=50K
Husband,Married-civ-spouse,0,49,Prof-school,15,Prof-specialty,60,0,Male,>50K
Husband,Married-civ-spouse,0,26,HS-grad,9,Other-service,50,0,Male,<=50K
Own-child,Never-married,0,19,Some-college,10,Prof-specialty,10,0,Male,<=50K
Own-child,Never-married,0,17,12th,8,Other-service,16,0,Female,<=50K
Husband,Married-civ-spouse,0,38,HS-grad,9,Other-service,40,0,Male,<=50K
Own-child,Divorced,0,34,Assoc-voc,11,Protective-serv,40,0,Male,<=50K
Husband,Married-civ-spouse,7298,51,HS-grad,9,Craft-repair,50,0,Male,>50K
Husband,Married-civ-spouse,0,48,HS-grad,9,Craft-repair,42,0,Male,>50K
Husband,Married-civ-spouse,0,63,Masters,14,Prof-specialty,50,0,Male,>50K
Own-child,Never-married,0,19,HS-grad,9,Machine-op-inspct,40,0,Female,<=50K
Wife,Married-civ-spouse,20051,73,Some-college,10,Adm-clerical,36,0,Female,>50K
Not-in-family,Divorced,0,51,HS-grad,9,Prof-specialty,43,0,Female,<=50K
Husband,Married-civ-spouse,0,38,Masters,14,Other-service,40,1485,Male,<=50K
Husband,Married-civ-spouse,0,54,Some-college,10,Prof-specialty,40,0,Male,>50K
Husband,Married-civ-spouse,0,41,HS-grad,9,Craft-repair,40,1848,Male,>50K
Husband,Married-civ-spouse,0,65,Bachelors,13,?,40,2377,Male,>50K
Husband,Married-civ-spouse,4386,36,Bachelors,13,Exec-managerial,50,0,Male,>50K
Husband,Married-civ-spouse,0,42,7th-8th,4,Craft-repair,40,0,Male,<=50K
Husband,Married-civ-spouse,7688,38,Some-college,10,Craft-repair,40,0,Male,>50K
Own-child,Never-married,0,20,Some-college,10,?,40,0,Male,<=50K
Husband,Married-civ-spouse,0,37,Bachelors,13,Exec-managerial,50,0,Male,>50K
Husband,Married-civ-spouse,0,35,HS-grad,9,Craft-repair,40,1485,Male,>50K
Husband,Married-civ-spouse,0,51,Some-college,10,Craft-repair,40,0,Male,<=50K
Not-in-family,Never-married,0,23,Assoc-voc,11,Adm-clerical,40,0,Female,<=50K
Own-child,Never-married,0,27,Bachelors,13,Prof-specialty,40,0,Female,<=50K
Own-child,Never-married,0,19,Some-college,10,?,16,0,Male,<=50K
Husband,Married-civ-spouse,0,37,Assoc-voc,11,Machine-op-inspct,42,0,Male,>50K
Husband,Married-civ-spouse,0,29,HS-grad,9,Machine-op-inspct,45,0,Male,<=50K
Not-in-family,Married-civ-spouse,0,33,1st-4th,2,Craft-repair,32,2603,Male,<=50K
Not-in-family,Divorced,4650,60,HS-grad,9,Machine-op-inspct,40,0,Male,<=50K
Own-child,Never-married,0,22,Bachelors,13,Adm-clerical,20,0,Male,<=50K
Own-child,Never-married,0,22,Some-college,10,?,20,1721,Male,<=50K
Not-in-family,Widowed,0,60,Assoc-voc,11,Other-service,37,0,Female,<=50K
Unmarried,Separated,0,35,11th,7,Other-service,20,0,Male,<=50K
