@relation Adult-Income-weka.filters.unsupervised.instance.RemovePercentage-P10.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R4-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {<=50K,>50K}

@data
1.732051,69.282032,-1035516.96761,-57.157677,1035496.183,-24.248711,-1035518.699661,-1035409.58046,-1035497.915051,1035409.58046,<=50K
0,32.908965,-675416.676513,-45.033321,675401.088056,-13.856406,-675411.480361,-675330.073973,-675404.552157,675331.806024,<=50K
1.732051,39.837169,-766054.895273,-50.229473,766041.038867,-12.124356,-766056.627324,-765973.488885,-766042.770918,765970.024784,<=50K
0,43.30127,-1031375.634129,-58.889727,1031370.437977,-6.928203,-1031379.098231,-1031301.155944,-1031373.902078,1031302.887995,<=50K
3.464102,26110.665924,-518515.390008,-46.765372,492470.542014,-17.320508,-466465.53119,-492402.992033,-492475.738167,492402.992033,>50K
1.732051,55.425626,-221541.422644,-72.746134,221517.173932,-24.248711,-221543.154695,-221416.714986,-221524.102136,221414.982935,>50K
0,60.621778,-341065.052722,-62.353829,341042.536061,-22.51666,-341063.320671,-340950.737368,-341039.07196,340957.665572,<=50K
-1.732051,100.458947,-368135.274793,-48.497423,368119.686336,-13.856406,-368131.810691,-368050.404304,-368123.150437,368052.136354,<=50K
-1.732051,105.655099,-123353.194413,-57.157677,123337.605956,-13.856406,-123349.730312,-123259.66367,-123341.070058,123261.395721,>50K
0,173269.166637,-585358.694774,-95.262794,412129.365305,-22.51666,-238948.53326,-412006.389698,-412131.097356,412009.8538,>50K
-1.732051,67.549981,-330414.672306,-51.961524,330404.280001,-10.392305,-330414.672306,-330336.73002,-330407.744103,330336.73002,<=50K
-3268.379874,98.726896,-173766.265219,-46.765372,170477.100735,3252.791417,-170490.957141,-170409.550753,-173750.676761,170409.550753,>50K
0,71.014083,-596930.526219,-62.353829,596909.741609,-22.51666,-596927.062117,-596821.407018,-596909.741609,596819.674967,>50K
0,46.765372,-336064.62204,-76.210236,336057.693837,-6.928203,-336066.354091,-335974.555398,-336057.693837,335972.823347,<=50K
0,31.176915,-151559.641815,1.732051,151550.981561,-8.660254,-151561.373866,-151537.125154,-151552.713611,151533.661053,<=50K
-1.732051,36.373067,-410352.281177,-10.392305,410333.228618,-15.588457,-410350.549126,-410302.051703,-410338.42477,410300.319653,<=50K
1.732051,100.458947,-293844.151555,-43.30127,293821.634894,-22.51666,-293842.419504,-293754.084913,-293826.831047,293755.816964,<=50K
-1.732051,5438.639536,-188646.313706,-57.157677,183256.171593,-13.856406,-177893.742293,-183178.229307,-183259.635695,183179.961358,>50K
0,55.425626,-258967.576494,-57.157677,258953.720087,-12.124356,-258967.576494,-258879.241902,-258957.184189,258879.241902,<=50K
0,31.176915,-509903.633393,-48.497423,509894.973139,-12.124356,-509905.365443,-509827.423157,-509898.43724,509825.691106,<=50K
-1.732051,34.641016,-280105.524549,-36.373067,280084.73994,-12.124356,-280100.328397,-280025.850212,-280089.936092,280025.850212,<=50K
0,46.765372,-489127.683956,-83.138439,489113.827549,-13.856406,-489125.951905,-489009.904501,-489115.5596,489009.904501,<=50K
-1.732051,48.497423,-112496.699952,-29.444864,112475.915342,-12.124356,-112494.967901,-112429.14997,-112481.111494,112427.417919,<=50K
0,83.138439,-339035.089175,-43.30127,339009.108413,-22.51666,-339031.625074,-338938.09433,-339010.840464,338941.558432,<=50K
-1.732051,62.353829,-65714.007639,-46.765372,65696.687131,-13.856406,-65708.811487,-65625.673048,-65701.883284,65629.13715,>50K
0,32.908965,-295713.034376,-10.392305,295693.981817,-12.124356,-295706.106173,-295661.072852,-295699.17797,295661.072852,<=50K
0,12713.252928,-277597.51498,-43.30127,264931.027424,-22.51666,-252313.037291,-264860.013341,-264932.759475,264863.477443,>50K
0,26067.364654,-567085.558754,-46.765372,541044.174862,-17.320508,-515035.699935,-540973.160779,-541044.174862,540973.160779,>50K
-1.732051,71.014083,-68575.355573,-24.248711,68558.035065,-19.052559,-68570.159421,-68516.465846,-68556.303014,68509.537643,<=50K
0,84.87049,-358323.206968,-83.138439,358293.762105,-25.980762,-358318.010816,-358181.178802,-358297.226206,358182.910853,>50K
0,81.406388,-375764.9586,-48.497423,375744.173991,-22.51666,-375763.22655,-375673.159908,-375740.709889,375669.695806,<=50K
-1.732051,34.641016,-247807.97314,-46.765372,247787.188531,-13.856406,-247806.24109,-247723.102651,-247794.116734,247719.638549,<=50K
0,76.210236,-419859.50806,-77.942286,419833.527297,-22.51666,-419856.043958,-419727.872198,-419835.259348,419731.3363,>50K
-1.732051,46.765372,-285859.397332,-62.353829,285842.076824,-15.588457,-285857.665281,-285755.474284,-285845.540926,285755.474284,<=50K
-1.732051,62.353829,-345130.175967,-48.497423,345111.123408,-13.856406,-345130.175967,-345043.573427,-345112.855459,345045.305477,<=50K
-3292.628585,76.210236,-611460.700444,-53.693575,608138.626995,3268.379874,-608166.339808,-608055.488556,-611439.915834,608053.756505,>50K
0,110.851252,-302244.597972,-46.765372,302225.545413,-15.588457,-302239.401819,-302157.995431,-302230.741565,302157.995431,<=50K
-1.732051,60.621778,-577316.782874,-48.497423,577299.462366,-12.124356,-577315.050823,-577231.912384,-577304.658518,577231.912384,<=50K
0,65.817931,-351867.853608,-62.353829,351847.068999,-19.052559,-351869.585659,-351757.002357,-351845.336948,351760.466458,>50K
0,43.30127,-381442.621148,-57.157677,381430.496792,-10.392305,-381442.621148,-381357.750658,-381435.692944,381354.286556,<=50K
-1.732051,26115.862077,-555796.05159,-38.105118,529746.007444,-25.980762,-503749.656873,-529676.725412,-529752.935647,529678.457463,>50K
-3294.360636,81.406388,-473551.351043,-58.889727,470248.330153,3289.164484,-470256.990407,-470180.780172,-473547.886942,470182.512223,<=50K
-3.464102,96.994845,-348751.894206,-45.033321,348739.76985,-15.588457,-348753.626256,-348673.951919,-348741.501901,348675.68397,<=50K
0,79.674337,-378782.191107,-48.497423,378756.210345,-25.980762,-378780.459056,-378680.00011,-378761.406498,378680.00011,<=50K
0,93.530744,-245639.445529,-43.30127,245616.928869,-22.51666,-245639.445529,-245547.646837,-245620.392971,245549.378887,>50K
1.732051,69.282032,-385287.77394,-45.033321,385263.525229,-20.78461,-385287.77394,-385194.243197,-385268.721382,385197.707298,<=50K
-1.732051,79.674337,-462235.863118,-90.066642,462213.346457,-15.588457,-462228.934914,-462100.763155,-462218.542609,462102.495205,>50K
-1.732051,11930.365963,-70965.585688,-53.693575,59085.449199,-15.588457,-47238.221675,-59009.238963,-59088.9133,59010.971014,<=50K
0,71.014083,-276372.955059,-43.30127,276346.974297,-20.78461,-276367.758906,-276274.228163,-276348.706348,276279.424315,<=50K
-1.732051,34.641016,-338198.508635,-13.856406,338177.724025,-12.124356,-338195.044533,-338144.81506,-338181.188127,338144.81506,<=50K
0,90.066642,-189526.195517,-45.033321,189510.607059,-13.856406,-189520.999364,-189439.592976,-189514.071161,189441.325027,<=50K
1.732051,26119.326178,-364387.116846,-55.425626,338344.000903,-25.980762,-312352.846485,-338260.862464,-338345.732954,338255.666312,>50K
0,77.942286,-320945.550541,-58.889727,320931.694134,-12.124356,-320943.81849,-320857.21595,-320936.890287,320855.483899,>50K
-1.732051,36.373067,-242523.486127,-12.124356,242506.165619,-13.856406,-242523.486127,-242474.988704,-242511.361771,242473.256653,<=50K
1.732051,58.889727,-198108.507268,-43.30127,198087.722658,-20.78461,-198110.239319,-198018.440626,-198091.18676,198020.172677,<=50K
0,48.497423,-293825.098996,-48.497423,293809.510539,-10.392305,-293819.902844,-293743.692608,-293812.97464,293736.764405,<=50K
0,6803.495572,-290612.144748,-55.425626,283827.701735,-8.660254,-277070.971534,-283761.883804,-283831.165836,283763.615855,<=50K
-1.732051,62.353829,-540815.544155,-67.549981,540803.4198,-13.856406,-540813.812104,-540716.817259,-540805.15185,540716.817259,<=50K
0,79.674337,-397942.137141,-62.353829,397917.888429,-22.51666,-397935.208937,-397827.821787,-397916.156378,397831.285889,>50K
0,119.511506,-530998.280178,-48.497423,530980.95967,-13.856406,-530994.816076,-530913.409688,-530986.155822,530913.409688,<=50K
-3292.628585,55.425626,-279994.673298,-41.569219,276667.403696,3264.915772,-276695.116509,-276598.121664,-279965.228434,276601.585766,>50K
-3.464102,60.621778,-183637.222771,-84.87049,183625.098415,-15.588457,-183635.49072,-183521.175367,-183626.830466,183517.711265,<=50K
1.732051,36.373067,-43779.316212,-29.444864,43761.995704,-17.320508,-43777.584161,-43710.03418,-43765.459806,43710.03418,<=50K
0,48.497423,-124482.49154,-83.138439,124461.70693,-13.856406,-124477.295388,-124361.247983,-124468.635134,124359.515933,<=50K
0,71.014083,-163036.210466,-74.478185,163005.033551,-25.980762,-163031.014313,-162902.842553,-163008.497653,162904.574604,>50K
0,86.60254,-360287.352584,-46.765372,360270.032076,-13.856406,-360282.156432,-360202.482094,-360276.960279,360202.482094,<=50K
0,38.105118,-196689.957657,-46.765372,196672.637149,-10.392305,-196686.493555,-196606.819218,-196677.833301,196603.355116,<=50K
0,81.406388,-143864.140077,-41.569219,143843.355467,-22.51666,-143864.140077,-143770.609333,-143843.355467,143774.073435,<=50K
1.732051,26095.077467,-506671.626586,-81.406388,480619.850389,-24.248711,-454625.231869,-480510.731188,-480625.046541,480510.731188,>50K
0,32.908965,-356525.33823,-48.497423,356502.821569,-13.856406,-356518.410027,-356440.46774,-356508.017722,356438.73569,<=50K
0,26100.273619,-499892.379725,-46.765372,473845.799681,-20.78461,-447845.985008,-473774.785598,-473845.799681,473778.249699,>50K
-1.732051,38.105118,-424624.379831,-45.033321,424607.059323,-17.320508,-424624.379831,-424537.777291,-424607.059323,424536.04524,<=50K
-1.732051,84.87049,-475844.586313,-48.497423,475830.729906,-15.588457,-475842.854262,-475757.983772,-475828.997855,475759.715823,<=50K
1.732051,100.458947,-282424.740581,-45.033321,282409.152123,-19.052559,-282426.472631,-282339.870091,-282410.884174,282336.405989,<=50K
0,71.014083,-82991.214445,-62.353829,82968.697784,-20.78461,-82992.946495,-82880.363193,-82968.697784,82882.095244,>50K
1.732051,86.60254,-223110.660675,-45.033321,223084.679913,-20.78461,-223108.928625,-223013.66583,-223086.411964,223017.129932,>50K
0,133.367912,-267104.751188,3.464102,267092.626832,-13.856406,-267103.019137,-267075.306324,-267097.822984,267073.574273,<=50K
1.732051,46.765372,-306044.717443,-83.138439,306020.468732,-17.320508,-306039.521291,-305920.009785,-306025.664884,305920.009785,<=50K
-1.732051,51.961524,-181425.39389,-83.138439,181408.073382,-13.856406,-181421.929788,-181305.882384,-181411.537483,181307.614435,<=50K
-3.464102,95.262794,-605076.361167,-67.549981,605078.093218,-3.464102,-605076.361167,-605003.615033,-605074.629116,605007.079135,<=50K
0,64.08588,-378033.945158,-43.30127,378018.356701,-15.588457,-378037.40926,-377954.270821,-378013.160549,377952.53877,<=50K
0,53.693575,-487662.368973,-65.817931,487639.852312,-15.588457,-487658.904871,-487554.981823,-487645.048465,487554.981823,<=50K
0,58.889727,-195479.254142,-45.033321,195458.469533,-22.51666,-195480.986193,-195382.259297,-195458.469533,195390.919551,<=50K
0,41.569219,-219320.933508,-5.196152,219300.148899,-17.320508,-219320.933508,-219263.775832,-219301.88095,219267.239933,<=50K
0,13402.609149,-265213.351706,-48.497423,251871.364335,-24.248711,-238577.874387,-251793.422049,-251876.560487,251795.1541,>50K
0,55.425626,-59892.584875,-93.530744,59880.460519,-13.856406,-59890.852824,-59773.073369,-59887.388723,59764.413115,<=50K
0,45.033321,-180235.474985,-41.569219,180214.690375,-20.78461,-180235.474985,-180141.944241,-180214.690375,180145.408343,<=50K
0,86.60254,-99899.494428,-46.765372,99878.709818,-17.320508,-99897.762377,-99811.159837,-99880.441869,99807.695735,<=50K
3.464102,64.08588,-621828.756578,-50.229473,621806.239917,-17.320508,-621823.560425,-621735.225834,-621811.43607,621735.225834,<=50K
-1.732051,11336.272536,-193610.371321,-45.033321,182343.380818,-22.51666,-171109.29928,-182267.170582,-182336.452614,182272.366735,<=50K
-1.732051,50.229473,-348374.30713,-46.765372,348351.790469,-17.320508,-348369.110977,-348284.240488,-348356.986621,348284.240488,>50K
-1.732051,65.817931,-277204.339447,-74.478185,277188.750989,-13.856406,-277200.875345,-277093.488195,-277192.215091,277095.220246,<=50K
-1.732051,84.87049,-290807.866489,-46.765372,290785.349829,-15.588457,-290800.938286,-290716.067796,-290790.545981,290717.799847,>50K
0,31.176915,-55538.209145,-48.497423,55526.084789,-10.392305,-55538.209145,-55461.998909,-55531.280941,55458.534808,<=50K
0,103.923048,-347222.493343,-39.837169,347191.316428,-24.248711,-347215.565139,-347122.034396,-347194.78053,347125.498497,<=50K
-3.464102,96.994845,-698155.039515,-65.817931,698141.183108,-15.588457,-698156.771566,-698056.312619,-698146.379261,698056.312619,>50K
0,58.889727,-64465.199007,-64.08588,64447.878499,-12.124356,-64461.734905,-64364.74006,-64453.074651,64361.275958,<=50K
1.732051,53.693575,-345422.892553,-43.30127,345398.643842,-20.78461,-345421.160503,-345327.629759,-345400.375893,345331.093861,<=50K
0,51.961524,-715752.67572,-34.641016,715731.89111,-20.78461,-715754.407771,-715669.537281,-715731.89111,715673.001383,<=50K
-1.732051,50.229473,-326810.274575,-50.229473,326794.686118,-15.588457,-326808.542525,-326727.136137,-326794.686118,326720.207933,<=50K
1.732051,72.746134,-393031.773101,-53.693575,393005.792339,-20.78461,-393030.04105,-392926.118002,-393007.52439,392929.582103,>50K
-1.732051,62.353829,-338094.585587,-50.229473,338077.265079,-15.588457,-338092.853536,-338009.715097,-338073.800977,338004.518945,<=50K
0,60.621778,-201988.301077,-48.497423,201972.71262,-13.856406,-201981.372874,-201905.162638,-201976.176721,201899.966486,<=50K
0,102.190998,-171724.177316,-39.837169,171701.660656,-25.980762,-171722.445266,-171630.646573,-171705.124758,171632.378624,>50K
0,173258.774332,-1131754.906631,-60.621778,958525.577163,-20.78461,-785343.013066,-958435.510521,-958527.309213,958440.706673,>50K
-1.732051,86.60254,-322379.68861,-74.478185,322362.368101,-13.856406,-322374.492457,-322263.641205,-322367.564254,322267.105307,>50K
0,48.497423,-116154.791257,-50.229473,116140.934851,-17.320508,-116156.523308,-116069.920768,-116135.738698,116073.384869,<=50K
1.732051,24461.753555,-627102.851287,-27.712813,602686.131052,-22.51666,-578316.17619,-602625.509274,-602689.595154,602625.509274,>50K
-1.732051,67.549981,-563581.61997,-46.765372,563566.031513,-15.588457,-563581.61997,-563496.74948,-563569.495614,563495.01743,<=50K
0,4182.9027,-229967.849823,0,225885.406069,-22.51666,-221841.067433,-225855.961205,-225887.13812,225859.425307,<=50K
0,72.746134,-193916.944314,-39.837169,193899.623806,-12.124356,-193915.212263,-193840.734078,-193901.355857,193842.466129,<=50K
-2819.778715,69.282032,-482493.929363,-62.353829,479655.098089,2802.458207,-479670.686547,-479571.95965,-482478.340906,479573.691701,<=50K
-1.732051,32.908965,-337602.683157,-29.444864,337581.898548,-12.124356,-337600.951106,-337535.133176,-337587.0947,337533.401125,<=50K
0,102.190998,-338555.311101,-79.674337,338532.794441,-19.052559,-338548.382898,-338428.871392,-338537.990593,338430.603443,>50K
0,5518.313873,-494839.987519,-48.497423,489389.223628,-15.588457,-483969.636651,-489318.209545,-489389.223628,489318.209545,<=50K
0,128.17176,-547549.757695,8.660254,547535.901289,-15.588457,-547549.757695,-547522.044882,-547541.097441,547522.044882,<=50K
3.464102,9510.690984,-447568.856879,-45.033321,438104.931266,-17.320508,-428675.64667,-438033.917183,-438099.735114,438033.917183,<=50K
-1.732051,39.837169,-877004.873854,-50.229473,876987.553346,-17.320508,-877006.605904,-876918.271313,-876985.821295,876918.271313,<=50K
0,1065.211247,-548441.763861,-15.588457,547400.801326,-10.392305,-546385.819552,-547369.624411,-547400.801326,547366.16031,<=50K
-1.732051,96.994845,-553809.389314,-102.190998,553792.068806,-13.856406,-553805.925212,-553670.825249,-553797.264958,553672.5573,<=50K
0,36.373067,-171840.224721,1.732051,171815.976009,-22.51666,-171841.956771,-171791.727298,-171815.976009,171791.727298,<=50K
0,45.033321,-354393.183686,-48.497423,354377.595229,-12.124356,-354389.719584,-354310.045247,-354381.05933,354308.313196,<=50K
0,65.817931,-300188.653663,-55.425626,300174.797257,-8.660254,-300185.189561,-300107.247275,-300178.261358,300108.979326,<=50K
0,74.478185,-59676.078524,-67.549981,59660.490067,-13.856406,-59674.346473,-59577.351628,-59665.686219,59575.619577,<=50K
1.732051,26089.881314,-437046.648223,-38.105118,411003.53228,-22.51666,-385007.18171,-410935.982299,-411006.996382,410935.982299,>50K
-3.464102,72.746134,-304236.4564,-46.765372,304224.332045,-13.856406,-304238.188451,-304153.317962,-304226.064095,304155.050012,<=50K
0,96.994845,-352896.691788,-48.497423,352879.37128,-13.856406,-352889.763585,-352813.553349,-352881.103331,352808.357197,<=50K
-1.732051,13393.948895,-310534.193137,-46.765372,297200.86602,-17.320508,-283898.715818,-297129.851937,-297204.330122,297133.316038,>50K
0,43.30127,-342907.954781,-90.066642,342887.170171,-13.856406,-342899.294527,-342774.586869,-342892.366324,342776.318919,<=50K
1.732051,51.961524,-715877.383378,-51.961524,715851.402616,-22.51666,-715872.187225,-715771.728279,-715856.598768,715775.19238,<=50K
1.732051,77.942286,-417173.097257,-38.105118,417150.580597,-22.51666,-417173.097257,-417079.566513,-417152.312647,417081.298564,<=50K
1.732051,41.569219,-263619.864963,-43.30127,263597.348302,-20.78461,-263619.864963,-263529.798321,-263602.544455,263531.530372,<=50K
0,65.817931,-148751.987456,-50.229473,148738.131049,-12.124356,-148750.255405,-148672.313118,-148738.131049,148665.384915,<=50K
1.732051,26096.809518,-332299.143585,-36.373067,306249.099439,-25.980762,-280254.480919,-306183.281508,-306256.027642,306181.549457,>50K
0,26108.933873,-256991.306522,-38.105118,230942.994427,-24.248711,-204943.179755,-230871.980344,-230946.458529,230875.444446,>50K
0,36.373067,-628097.04845,-45.033321,628079.727942,-13.856406,-628093.584349,-628013.910012,-628084.924095,628012.177961,<=50K
